doctor_id,name,gender,location,specialties
714,Dr. Pooja Agarwal,Female,"Bhojpur, Bihar",Weakness
715,Dr. Ajay Kumar,Female,"Buxar, Bihar",General Medicine
716,Dr. Shalini Rao,Female,"Buxar, Bihar",Pediatrics
717,Dr. Deepak Singh,Female,"Buxar, Bihar",Dermatology
718,Dr. Ritu Sinha,Female,"Buxar, Bihar",Cardiology
719,Dr. Arvind Patel,Female,"Buxar, Bihar",Neurology
720,Dr. Sneha Chatterjee,Female,"Buxar, Bihar",Orthopedics
721,Dr. Vikram Chauhan,Female,"Buxar, Bihar",ENT
722,Dr. Nisha Jain,Female,"Buxar, Bihar",Pulmonology
723,Dr. Alok Tripathi,Female,"Buxar, Bihar",Gastroenterology
724,Dr. Ramesh Babu,Female,"Buxar, Bihar",Endocrinology
725,Dr. Vandana Iyer,Female,"Buxar, Bihar",Psychiatry
726,Dr. Gaurav Saxena,Female,"Buxar, Bihar",Ophthalmology
727,Dr. Shweta Menon,Female,"Buxar, Bihar",Dentistry
728,Dr. Pradeep Joshi,Female,"Buxar, Bihar",Gynecology
729,Dr. Anju Thomas,Female,"Buxar, Bihar",Urology
730,Dr. Sandeep Kaur,Female,"Buxar, Bihar",Nephrology
731,Dr. Manoj Pillai,Female,"Buxar, Bihar",Oncology
732,Dr. Ruchi Sinha,Female,"Buxar, Bihar",Surgery
733,Dr. Ashok Mehta,Female,"Buxar, Bihar",Fever
734,Dr. Jyoti Rani,Female,"Buxar, Bihar",Cough
735,Dr. Kiran Desai,Female,"Buxar, Bihar",Cold
736,Dr. Pankaj Dubey,Female,"Buxar, Bihar",Headache
737,Dr. Smita Kulkarni,Female,"Buxar, Bihar",Stomach Pain
738,Dr. Abhishek Singh,Female,"Buxar, Bihar",Back Pain
739,Dr. Radhika Nair,Female,"Buxar, Bihar",Diabetes
740,Dr. Mohan Rao,Female,"Buxar, Bihar",Hypertension
741,Dr. Preeti Sharma,Female,"Buxar, Bihar",Asthma
742,Dr. Yogesh Patil,Female,"Buxar, Bihar",Allergy
743,Dr. Anil Sahu,Female,"Buxar, Bihar",Migraine
744,Dr. Suman Mishra,Female,"Buxar, Bihar",Skin Rash
745,Dr. Rakesh Kumar,Female,"Buxar, Bihar",Chest Pain
746,Dr. Nidhi Verma,Female,"Buxar, Bihar",Joint Pain
747,Dr. Amit Sinha,Female,"Buxar, Bihar",Infection
748,Dr. Seema Gupta,Female,"Buxar, Bihar",Weakness
749,Dr. Dinesh Kumar,Female,"Darbhanga, Bihar",General Medicine
750,Dr. Pooja Singh,Female,"Darbhanga, Bihar",Pediatrics
751,Dr. Rajesh Sharma,Female,"Darbhanga, Bihar",Dermatology
752,Dr. Priya Reddy,Female,"Darbhanga, Bihar",Cardiology
753,Dr. Anil Kumar,Female,"Darbhanga, Bihar",Neurology
754,Dr. Sunita Singh,Female,"Darbhanga, Bihar",Orthopedics
755,Dr. Suresh Gupta,Female,"Darbhanga, Bihar",ENT
756,Dr. Meena Joshi,Female,"Darbhanga, Bihar",Pulmonology
757,Dr. Amitabh Verma,Female,"Darbhanga, Bihar",Gastroenterology
758,Dr. Kavita Mishra,Female,"Darbhanga, Bihar",Endocrinology
759,Dr. Manoj Sinha,Female,"Darbhanga, Bihar",Psychiatry
760,Dr. Neha Pandey,Female,"Darbhanga, Bihar",Ophthalmology
761,Dr. Rakesh Yadav,Female,"Darbhanga, Bihar",Dentistry
762,Dr. Swati Jha,Female,"Darbhanga, Bihar",Gynecology
763,Dr. Sanjay Das,Female,"Darbhanga, Bihar",Urology
764,Dr. Pooja Agarwal,Female,"Darbhanga, Bihar",Nephrology
765,Dr. Ajay Kumar,Female,"Darbhanga, Bihar",Oncology
766,Dr. Shalini Rao,Female,"Darbhanga, Bihar",Surgery
767,Dr. Deepak Singh,Female,"Darbhanga, Bihar",Fever
768,Dr. Ritu Sinha,Female,"Darbhanga, Bihar",Cough
769,Dr. Arvind Patel,Female,"Darbhanga, Bihar",Cold
770,Dr. Sneha Chatterjee,Female,"Darbhanga, Bihar",Headache
771,Dr. Vikram Chauhan,Female,"Darbhanga, Bihar",Stomach Pain
772,Dr. Nisha Jain,Female,"Darbhanga, Bihar",Back Pain
773,Dr. Alok Tripathi,Female,"Darbhanga, Bihar",Diabetes
774,Dr. Ramesh Babu,Female,"Darbhanga, Bihar",Hypertension
775,Dr. Vandana Iyer,Female,"Darbhanga, Bihar",Asthma
776,Dr. Gaurav Saxena,Female,"Darbhanga, Bihar",Allergy
777,Dr. Shweta Menon,Female,"Darbhanga, Bihar",Migraine
778,Dr. Pradeep Joshi,Female,"Darbhanga, Bihar",Skin Rash
779,Dr. Anju Thomas,Female,"Darbhanga, Bihar",Chest Pain
780,Dr. Sandeep Kaur,Female,"Darbhanga, Bihar",Joint Pain
781,Dr. Manoj Pillai,Female,"Darbhanga, Bihar",Infection
782,Dr. Ruchi Sinha,Female,"Darbhanga, Bihar",Weakness
783,Dr. Ashok Mehta,Female,"East Champaran, Bihar",General Medicine
784,Dr. Jyoti Rani,Female,"East Champaran, Bihar",Pediatrics
785,Dr. Kiran Desai,Female,"East Champaran, Bihar",Dermatology
786,Dr. Pankaj Dubey,Female,"East Champaran, Bihar",Cardiology
787,Dr. Smita Kulkarni,Female,"East Champaran, Bihar",Neurology
788,Dr. Abhishek Singh,Female,"East Champaran, Bihar",Orthopedics
789,Dr. Radhika Nair,Female,"East Champaran, Bihar",ENT
790,Dr. Mohan Rao,Female,"East Champaran, Bihar",Pulmonology
791,Dr. Preeti Sharma,Female,"East Champaran, Bihar",Gastroenterology
792,Dr. Yogesh Patil,Female,"East Champaran, Bihar",Endocrinology
793,Dr. Anil Sahu,Female,"East Champaran, Bihar",Psychiatry
794,Dr. Suman Mishra,Female,"East Champaran, Bihar",Ophthalmology
795,Dr. Rakesh Kumar,Female,"East Champaran, Bihar",Dentistry
796,Dr. Nidhi Verma,Female,"East Champaran, Bihar",Gynecology
797,Dr. Amit Sinha,Female,"East Champaran, Bihar",Urology
798,Dr. Seema Gupta,Female,"East Champaran, Bihar",Nephrology
799,Dr. Dinesh Kumar,Female,"East Champaran, Bihar",Oncology
800,Dr. Pooja Singh,Female,"East Champaran, Bihar",Surgery
801,Dr. Rajesh Sharma,Female,"East Champaran, Bihar",Fever
802,Dr. Priya Reddy,Female,"East Champaran, Bihar",Cough
803,Dr. Anil Kumar,Female,"East Champaran, Bihar",Cold
804,Dr. Sunita Singh,Female,"East Champaran, Bihar",Headache
805,Dr. Suresh Gupta,Female,"East Champaran, Bihar",Stomach Pain
806,Dr. Meena Joshi,Female,"East Champaran, Bihar",Back Pain
807,Dr. Amitabh Verma,Female,"East Champaran, Bihar",Diabetes
808,Dr. Kavita Mishra,Female,"East Champaran, Bihar",Hypertension
809,Dr. Manoj Sinha,Female,"East Champaran, Bihar",Asthma
810,Dr. Neha Pandey,Female,"East Champaran, Bihar",Allergy
811,Dr. Rakesh Yadav,Female,"East Champaran, Bihar",Migraine
812,Dr. Swati Jha,Female,"East Champaran, Bihar",Skin Rash
813,Dr. Sanjay Das,Female,"East Champaran, Bihar",Chest Pain
814,Dr. Pooja Agarwal,Female,"East Champaran, Bihar",Joint Pain
815,Dr. Ajay Kumar,Female,"East Champaran, Bihar",Infection
816,Dr. Shalini Rao,Female,"East Champaran, Bihar",Weakness
817,Dr. Deepak Singh,Female,"Gaya, Bihar",General Medicine
818,Dr. Ritu Sinha,Female,"Gaya, Bihar",Pediatrics
819,Dr. Arvind Patel,Female,"Gaya, Bihar",Dermatology
820,Dr. Sneha Chatterjee,Female,"Gaya, Bihar",Cardiology
821,Dr. Vikram Chauhan,Female,"Gaya, Bihar",Neurology
822,Dr. Nisha Jain,Female,"Gaya, Bihar",Orthopedics
823,Dr. Alok Tripathi,Female,"Gaya, Bihar",ENT
824,Dr. Ramesh Babu,Female,"Gaya, Bihar",Pulmonology
825,Dr. Vandana Iyer,Female,"Gaya, Bihar",Gastroenterology
826,Dr. Gaurav Saxena,Female,"Gaya, Bihar",Endocrinology
827,Dr. Shweta Menon,Female,"Gaya, Bihar",Psychiatry
828,Dr. Pradeep Joshi,Female,"Gaya, Bihar",Ophthalmology
829,Dr. Anju Thomas,Female,"Gaya, Bihar",Dentistry
830,Dr. Sandeep Kaur,Female,"Gaya, Bihar",Gynecology
831,Dr. Manoj Pillai,Female,"Gaya, Bihar",Urology
832,Dr. Ruchi Sinha,Female,"Gaya, Bihar",Nephrology
833,Dr. Ashok Mehta,Female,"Gaya, Bihar",Oncology
834,Dr. Jyoti Rani,Female,"Gaya, Bihar",Surgery
835,Dr. Kiran Desai,Female,"Gaya, Bihar",Fever
836,Dr. Pankaj Dubey,Female,"Gaya, Bihar",Cough
837,Dr. Smita Kulkarni,Female,"Gaya, Bihar",Cold
838,Dr. Abhishek Singh,Female,"Gaya, Bihar",Headache
839,Dr. Radhika Nair,Female,"Gaya, Bihar",Stomach Pain
840,Dr. Mohan Rao,Female,"Gaya, Bihar",Back Pain
841,Dr. Preeti Sharma,Female,"Gaya, Bihar",Diabetes
842,Dr. Yogesh Patil,Female,"Gaya, Bihar",Hypertension
843,Dr. Anil Sahu,Female,"Gaya, Bihar",Asthma
844,Dr. Suman Mishra,Female,"Gaya, Bihar",Allergy
845,Dr. Rakesh Kumar,Female,"Gaya, Bihar",Migraine
846,Dr. Nidhi Verma,Female,"Gaya, Bihar",Skin Rash
847,Dr. Amit Sinha,Female,"Gaya, Bihar",Chest Pain
848,Dr. Seema Gupta,Female,"Gaya, Bihar",Joint Pain
849,Dr. Dinesh Kumar,Female,"Gaya, Bihar",Infection
850,Dr. Pooja Singh,Female,"Gaya, Bihar",Weakness
851,Dr. Rajesh Sharma,Female,"Gopalganj, Bihar",General Medicine
852,Dr. Priya Reddy,Female,"Gopalganj, Bihar",Pediatrics
853,Dr. Anil Kumar,Female,"Gopalganj, Bihar",Dermatology
854,Dr. Sunita Singh,Female,"Gopalganj, Bihar",Cardiology
855,Dr. Suresh Gupta,Female,"Gopalganj, Bihar",Neurology
856,Dr. Meena Joshi,Female,"Gopalganj, Bihar",Orthopedics
857,Dr. Amitabh Verma,Female,"Gopalganj, Bihar",ENT
858,Dr. Kavita Mishra,Female,"Gopalganj, Bihar",Pulmonology
859,Dr. Manoj Sinha,Female,"Gopalganj, Bihar",Gastroenterology
860,Dr. Neha Pandey,Female,"Gopalganj, Bihar",Endocrinology
861,Dr. Rakesh Yadav,Female,"Gopalganj, Bihar",Psychiatry
862,Dr. Swati Jha,Female,"Gopalganj, Bihar",Ophthalmology
863,Dr. Sanjay Das,Female,"Gopalganj, Bihar",Dentistry
864,Dr. Pooja Agarwal,Female,"Gopalganj, Bihar",Gynecology
865,Dr. Ajay Kumar,Female,"Gopalganj, Bihar",Urology
866,Dr. Shalini Rao,Female,"Gopalganj, Bihar",Nephrology
867,Dr. Deepak Singh,Female,"Gopalganj, Bihar",Oncology
868,Dr. Ritu Sinha,Female,"Gopalganj, Bihar",Surgery
869,Dr. Arvind Patel,Female,"Gopalganj, Bihar",Fever
870,Dr. Sneha Chatterjee,Female,"Gopalganj, Bihar",Cough
871,Dr. Vikram Chauhan,Female,"Gopalganj, Bihar",Cold
872,Dr. Nisha Jain,Female,"Gopalganj, Bihar",Headache
873,Dr. Alok Tripathi,Female,"Gopalganj, Bihar",Stomach Pain
874,Dr. Ramesh Babu,Female,"Gopalganj, Bihar",Back Pain
875,Dr. Vandana Iyer,Female,"Gopalganj, Bihar",Diabetes
876,Dr. Gaurav Saxena,Female,"Gopalganj, Bihar",Hypertension
877,Dr. Shweta Menon,Female,"Gopalganj, Bihar",Asthma
878,Dr. Pradeep Joshi,Female,"Gopalganj, Bihar",Allergy
879,Dr. Anju Thomas,Female,"Gopalganj, Bihar",Migraine
880,Dr. Sandeep Kaur,Female,"Gopalganj, Bihar",Skin Rash
881,Dr. Manoj Pillai,Female,"Gopalganj, Bihar",Chest Pain
882,Dr. Ruchi Sinha,Female,"Gopalganj, Bihar",Joint Pain
883,Dr. Ashok Mehta,Female,"Gopalganj, Bihar",Infection
884,Dr. Jyoti Rani,Female,"Gopalganj, Bihar",Weakness
885,Dr. Kiran Desai,Female,"Jamui, Bihar",General Medicine
886,Dr. Pankaj Dubey,Female,"Jamui, Bihar",Pediatrics
887,Dr. Smita Kulkarni,Female,"Jamui, Bihar",Dermatology
888,Dr. Abhishek Singh,Female,"Jamui, Bihar",Cardiology
889,Dr. Radhika Nair,Female,"Jamui, Bihar",Neurology
890,Dr. Mohan Rao,Female,"Jamui, Bihar",Orthopedics
891,Dr. Preeti Sharma,Female,"Jamui, Bihar",ENT
892,Dr. Yogesh Patil,Female,"Jamui, Bihar",Pulmonology
893,Dr. Anil Sahu,Female,"Jamui, Bihar",Gastroenterology
894,Dr. Suman Mishra,Female,"Jamui, Bihar",Endocrinology
895,Dr. Rakesh Kumar,Female,"Jamui, Bihar",Psychiatry
896,Dr. Nidhi Verma,Female,"Jamui, Bihar",Ophthalmology
897,Dr. Amit Sinha,Female,"Jamui, Bihar",Dentistry
898,Dr. Seema Gupta,Female,"Jamui, Bihar",Gynecology
899,Dr. Dinesh Kumar,Female,"Jamui, Bihar",Urology
900,Dr. Pooja Singh,Female,"Jamui, Bihar",Nephrology
901,Dr. Rajesh Sharma,Female,"Jamui, Bihar",Oncology
902,Dr. Priya Reddy,Female,"Jamui, Bihar",Surgery
903,Dr. Anil Kumar,Female,"Jamui, Bihar",Fever
904,Dr. Sunita Singh,Female,"Jamui, Bihar",Cough
905,Dr. Suresh Gupta,Female,"Jamui, Bihar",Cold
906,Dr. Meena Joshi,Female,"Jamui, Bihar",Headache
907,Dr. Amitabh Verma,Female,"Jamui, Bihar",Stomach Pain
908,Dr. Kavita Mishra,Female,"Jamui, Bihar",Back Pain
909,Dr. Manoj Sinha,Female,"Jamui, Bihar",Diabetes
910,Dr. Neha Pandey,Female,"Jamui, Bihar",Hypertension
911,Dr. Rakesh Yadav,Female,"Jamui, Bihar",Asthma
912,Dr. Swati Jha,Female,"Jamui, Bihar",Allergy
913,Dr. Sanjay Das,Female,"Jamui, Bihar",Migraine
914,Dr. Pooja Agarwal,Female,"Jamui, Bihar",Skin Rash
915,Dr. Ajay Kumar,Female,"Jamui, Bihar",Chest Pain
916,Dr. Shalini Rao,Female,"Jamui, Bihar",Joint Pain
917,Dr. Deepak Singh,Female,"Jamui, Bihar",Infection
918,Dr. Ritu Sinha,Female,"Jamui, Bihar",Weakness
919,Dr. Arvind Patel,Female,"Jehanabad, Bihar",General Medicine
920,Dr. Sneha Chatterjee,Female,"Jehanabad, Bihar",Pediatrics
921,Dr. Vikram Chauhan,Female,"Jehanabad, Bihar",Dermatology
922,Dr. Nisha Jain,Female,"Jehanabad, Bihar",Cardiology
923,Dr. Alok Tripathi,Female,"Jehanabad, Bihar",Neurology
924,Dr. Ramesh Babu,Female,"Jehanabad, Bihar",Orthopedics
925,Dr. Vandana Iyer,Female,"Jehanabad, Bihar",ENT
926,Dr. Gaurav Saxena,Female,"Jehanabad, Bihar",Pulmonology
927,Dr. Shweta Menon,Female,"Jehanabad, Bihar",Gastroenterology
928,Dr. Pradeep Joshi,Female,"Jehanabad, Bihar",Endocrinology
929,Dr. Anju Thomas,Female,"Jehanabad, Bihar",Psychiatry
930,Dr. Sandeep Kaur,Female,"Jehanabad, Bihar",Ophthalmology
931,Dr. Manoj Pillai,Female,"Jehanabad, Bihar",Dentistry
932,Dr. Ruchi Sinha,Female,"Jehanabad, Bihar",Gynecology
933,Dr. Ashok Mehta,Female,"Jehanabad, Bihar",Urology
934,Dr. Jyoti Rani,Female,"Jehanabad, Bihar",Nephrology
935,Dr. Kiran Desai,Female,"Jehanabad, Bihar",Oncology
936,Dr. Pankaj Dubey,Female,"Jehanabad, Bihar",Surgery
937,Dr. Smita Kulkarni,Female,"Jehanabad, Bihar",Fever
938,Dr. Abhishek Singh,Female,"Jehanabad, Bihar",Cough
939,Dr. Radhika Nair,Female,"Jehanabad, Bihar",Cold
940,Dr. Mohan Rao,Female,"Jehanabad, Bihar",Headache
941,Dr. Preeti Sharma,Female,"Jehanabad, Bihar",Stomach Pain
942,Dr. Yogesh Patil,Female,"Jehanabad, Bihar",Back Pain
943,Dr. Anil Sahu,Female,"Jehanabad, Bihar",Diabetes
944,Dr. Suman Mishra,Female,"Jehanabad, Bihar",Hypertension
945,Dr. Rakesh Kumar,Female,"Jehanabad, Bihar",Asthma
946,Dr. Nidhi Verma,Female,"Jehanabad, Bihar",Allergy
947,Dr. Amit Sinha,Female,"Jehanabad, Bihar",Migraine
948,Dr. Seema Gupta,Female,"Jehanabad, Bihar",Skin Rash
949,Dr. Dinesh Kumar,Female,"Jehanabad, Bihar",Chest Pain
950,Dr. Pooja Singh,Female,"Jehanabad, Bihar",Joint Pain
951,Dr. Rajesh Sharma,Female,"Jehanabad, Bihar",Infection
952,Dr. Priya Reddy,Female,"Jehanabad, Bihar",Weakness
953,Dr. Anil Kumar,Female,"Kaimur, Bihar",General Medicine
954,Dr. Sunita Singh,Female,"Kaimur, Bihar",Pediatrics
955,Dr. Suresh Gupta,Female,"Kaimur, Bihar",Dermatology
956,Dr. Meena Joshi,Female,"Kaimur, Bihar",Cardiology
957,Dr. Amitabh Verma,Female,"Kaimur, Bihar",Neurology
958,Dr. Kavita Mishra,Female,"Kaimur, Bihar",Orthopedics
959,Dr. Manoj Sinha,Female,"Kaimur, Bihar",ENT
960,Dr. Neha Pandey,Female,"Kaimur, Bihar",Pulmonology
961,Dr. Rakesh Yadav,Female,"Kaimur, Bihar",Gastroenterology
962,Dr. Swati Jha,Female,"Kaimur, Bihar",Endocrinology
963,Dr. Sanjay Das,Female,"Kaimur, Bihar",Psychiatry
964,Dr. Pooja Agarwal,Female,"Kaimur, Bihar",Ophthalmology
965,Dr. Ajay Kumar,Female,"Kaimur, Bihar",Dentistry
966,Dr. Shalini Rao,Female,"Kaimur, Bihar",Gynecology
967,Dr. Deepak Singh,Female,"Kaimur, Bihar",Urology
968,Dr. Ritu Sinha,Female,"Kaimur, Bihar",Nephrology
969,Dr. Arvind Patel,Female,"Kaimur, Bihar",Oncology
970,Dr. Sneha Chatterjee,Female,"Kaimur, Bihar",Surgery
971,Dr. Vikram Chauhan,Female,"Kaimur, Bihar",Fever
972,Dr. Nisha Jain,Female,"Kaimur, Bihar",Cough
973,Dr. Alok Tripathi,Female,"Kaimur, Bihar",Cold
974,Dr. Ramesh Babu,Female,"Kaimur, Bihar",Headache
975,Dr. Vandana Iyer,Female,"Kaimur, Bihar",Stomach Pain
976,Dr. Gaurav Saxena,Female,"Kaimur, Bihar",Back Pain
977,Dr. Shweta Menon,Female,"Kaimur, Bihar",Diabetes
978,Dr. Pradeep Joshi,Female,"Kaimur, Bihar",Hypertension
979,Dr. Anju Thomas,Female,"Kaimur, Bihar",Asthma
980,Dr. Sandeep Kaur,Female,"Kaimur, Bihar",Allergy
981,Dr. Manoj Pillai,Female,"Kaimur, Bihar",Migraine
982,Dr. Ruchi Sinha,Female,"Kaimur, Bihar",Skin Rash
983,Dr. Ashok Mehta,Female,"Kaimur, Bihar",Chest Pain
984,Dr. Jyoti Rani,Female,"Kaimur, Bihar",Joint Pain
985,Dr. Kiran Desai,Female,"Kaimur, Bihar",Infection
986,Dr. Pankaj Dubey,Female,"Kaimur, Bihar",Weakness
987,Dr. Smita Kulkarni,Female,"Katihar, Bihar",General Medicine
988,Dr. Abhishek Singh,Female,"Katihar, Bihar",Pediatrics
989,Dr. Radhika Nair,Female,"Katihar, Bihar",Dermatology
990,Dr. Mohan Rao,Female,"Katihar, Bihar",Cardiology
991,Dr. Preeti Sharma,Female,"Katihar, Bihar",Neurology
992,Dr. Yogesh Patil,Female,"Katihar, Bihar",Orthopedics
993,Dr. Anil Sahu,Female,"Katihar, Bihar",ENT
994,Dr. Suman Mishra,Female,"Katihar, Bihar",Pulmonology
995,Dr. Rakesh Kumar,Female,"Katihar, Bihar",Gastroenterology
996,Dr. Nidhi Verma,Female,"Katihar, Bihar",Endocrinology
997,Dr. Amit Sinha,Female,"Katihar, Bihar",Psychiatry
998,Dr. Seema Gupta,Female,"Katihar, Bihar",Ophthalmology
999,Dr. Dinesh Kumar,Female,"Katihar, Bihar",Dentistry
1000,Dr. Pooja Singh,Female,"Katihar, Bihar",Gynecology
1001,Dr. Rajesh Sharma,Female,"Katihar, Bihar",Urology
1002,Dr. Priya Reddy,Female,"Katihar, Bihar",Nephrology
1003,Dr. Anil Kumar,Female,"Katihar, Bihar",Oncology
1004,Dr. Sunita Singh,Female,"Katihar, Bihar",Surgery
1005,Dr. Suresh Gupta,Female,"Katihar, Bihar",Fever
1006,Dr. Meena Joshi,Female,"Katihar, Bihar",Cough
1007,Dr. Amitabh Verma,Female,"Katihar, Bihar",Cold
1008,Dr. Kavita Mishra,Female,"Katihar, Bihar",Headache
1009,Dr. Manoj Sinha,Female,"Katihar, Bihar",Stomach Pain
1010,Dr. Neha Pandey,Female,"Katihar, Bihar",Back Pain
1011,Dr. Rakesh Yadav,Female,"Katihar, Bihar",Diabetes
1012,Dr. Swati Jha,Female,"Katihar, Bihar",Hypertension
1013,Dr. Sanjay Das,Female,"Katihar, Bihar",Asthma
1014,Dr. Pooja Agarwal,Female,"Katihar, Bihar",Allergy
1015,Dr. Ajay Kumar,Female,"Katihar, Bihar",Migraine
1016,Dr. Shalini Rao,Female,"Katihar, Bihar",Skin Rash
1017,Dr. Deepak Singh,Female,"Katihar, Bihar",Chest Pain
1018,Dr. Ritu Sinha,Female,"Katihar, Bihar",Joint Pain
1019,Dr. Arvind Patel,Female,"Katihar, Bihar",Infection
1020,Dr. Sneha Chatterjee,Female,"Katihar, Bihar",Weakness
1021,Dr. Vikram Chauhan,Female,"Khagaria, Bihar",General Medicine
1022,Dr. Nisha Jain,Female,"Khagaria, Bihar",Pediatrics
1023,Dr. Alok Tripathi,Female,"Khagaria, Bihar",Dermatology
1024,Dr. Ramesh Babu,Female,"Khagaria, Bihar",Cardiology
1025,Dr. Vandana Iyer,Female,"Khagaria, Bihar",Neurology
1026,Dr. Gaurav Saxena,Female,"Khagaria, Bihar",Orthopedics
1027,Dr. Shweta Menon,Female,"Khagaria, Bihar",ENT
1028,Dr. Pradeep Joshi,Female,"Khagaria, Bihar",Pulmonology
1029,Dr. Anju Thomas,Female,"Khagaria, Bihar",Gastroenterology
1030,Dr. Sandeep Kaur,Female,"Khagaria, Bihar",Endocrinology
1031,Dr. Manoj Pillai,Female,"Khagaria, Bihar",Psychiatry
1032,Dr. Ruchi Sinha,Female,"Khagaria, Bihar",Ophthalmology
1033,Dr. Ashok Mehta,Female,"Khagaria, Bihar",Dentistry
1034,Dr. Jyoti Rani,Female,"Khagaria, Bihar",Gynecology
1035,Dr. Kiran Desai,Female,"Khagaria, Bihar",Urology
1036,Dr. Pankaj Dubey,Female,"Khagaria, Bihar",Nephrology
1037,Dr. Smita Kulkarni,Female,"Khagaria, Bihar",Oncology
1038,Dr. Abhishek Singh,Female,"Khagaria, Bihar",Surgery
1039,Dr. Radhika Nair,Female,"Khagaria, Bihar",Fever
1040,Dr. Mohan Rao,Female,"Khagaria, Bihar",Cough
1041,Dr. Preeti Sharma,Female,"Khagaria, Bihar",Cold
1042,Dr. Yogesh Patil,Female,"Khagaria, Bihar",Headache
1043,Dr. Anil Sahu,Female,"Khagaria, Bihar",Stomach Pain
1044,Dr. Suman Mishra,Female,"Khagaria, Bihar",Back Pain
1045,Dr. Rakesh Kumar,Female,"Khagaria, Bihar",Diabetes
1046,Dr. Nidhi Verma,Female,"Khagaria, Bihar",Hypertension
1047,Dr. Amit Sinha,Female,"Khagaria, Bihar",Asthma
1048,Dr. Seema Gupta,Female,"Khagaria, Bihar",Allergy
1049,Dr. Dinesh Kumar,Female,"Khagaria, Bihar",Migraine
1050,Dr. Pooja Singh,Female,"Khagaria, Bihar",Skin Rash
1051,Dr. Rajesh Sharma,Female,"Khagaria, Bihar",Chest Pain
1052,Dr. Priya Reddy,Female,"Khagaria, Bihar",Joint Pain
1053,Dr. Anil Kumar,Female,"Khagaria, Bihar",Infection
1054,Dr. Sunita Singh,Female,"Khagaria, Bihar",Weakness
1055,Dr. Suresh Gupta,Female,"Kishanganj, Bihar",General Medicine
1056,Dr. Meena Joshi,Female,"Kishanganj, Bihar",Pediatrics
1057,Dr. Amitabh Verma,Female,"Kishanganj, Bihar",Dermatology
1058,Dr. Kavita Mishra,Female,"Kishanganj, Bihar",Cardiology
1059,Dr. Manoj Sinha,Female,"Kishanganj, Bihar",Neurology
1060,Dr. Neha Pandey,Female,"Kishanganj, Bihar",Orthopedics
1061,Dr. Rakesh Yadav,Female,"Kishanganj, Bihar",ENT
1062,Dr. Swati Jha,Female,"Kishanganj, Bihar",Pulmonology
1063,Dr. Sanjay Das,Female,"Kishanganj, Bihar",Gastroenterology
1064,Dr. Pooja Agarwal,Female,"Kishanganj, Bihar",Endocrinology
1065,Dr. Ajay Kumar,Female,"Kishanganj, Bihar",Psychiatry
1066,Dr. Shalini Rao,Female,"Kishanganj, Bihar",Ophthalmology
1067,Dr. Deepak Singh,Female,"Kishanganj, Bihar",Dentistry
1068,Dr. Ritu Sinha,Female,"Kishanganj, Bihar",Gynecology
1069,Dr. Arvind Patel,Female,"Kishanganj, Bihar",Urology
1070,Dr. Sneha Chatterjee,Female,"Kishanganj, Bihar",Nephrology
1071,Dr. Vikram Chauhan,Female,"Kishanganj, Bihar",Oncology
1072,Dr. Nisha Jain,Female,"Kishanganj, Bihar",Surgery
1073,Dr. Alok Tripathi,Female,"Kishanganj, Bihar",Fever
1074,Dr. Ramesh Babu,Female,"Kishanganj, Bihar",Cough
1075,Dr. Vandana Iyer,Female,"Kishanganj, Bihar",Cold
1076,Dr. Gaurav Saxena,Female,"Kishanganj, Bihar",Headache
1077,Dr. Shweta Menon,Female,"Kishanganj, Bihar",Stomach Pain
1078,Dr. Pradeep Joshi,Female,"Kishanganj, Bihar",Back Pain
1079,Dr. Anju Thomas,Female,"Kishanganj, Bihar",Diabetes
1080,Dr. Sandeep Kaur,Female,"Kishanganj, Bihar",Hypertension
1081,Dr. Manoj Pillai,Female,"Kishanganj, Bihar",Asthma
1082,Dr. Ruchi Sinha,Female,"Kishanganj, Bihar",Allergy
1083,Dr. Ashok Mehta,Female,"Kishanganj, Bihar",Migraine
1084,Dr. Jyoti Rani,Female,"Kishanganj, Bihar",Skin Rash
1085,Dr. Kiran Desai,Female,"Kishanganj, Bihar",Chest Pain
1086,Dr. Pankaj Dubey,Female,"Kishanganj, Bihar",Joint Pain
1087,Dr. Smita Kulkarni,Female,"Kishanganj, Bihar",Infection
1088,Dr. Abhishek Singh,Female,"Kishanganj, Bihar",Weakness
1089,Dr. Radhika Nair,Female,"Lakhisarai, Bihar",General Medicine
1090,Dr. Mohan Rao,Female,"Lakhisarai, Bihar",Pediatrics
1091,Dr. Preeti Sharma,Female,"Lakhisarai, Bihar",Dermatology
1092,Dr. Yogesh Patil,Female,"Lakhisarai, Bihar",Cardiology
1093,Dr. Anil Sahu,Female,"Lakhisarai, Bihar",Neurology
1094,Dr. Suman Mishra,Female,"Lakhisarai, Bihar",Orthopedics
1095,Dr. Rakesh Kumar,Female,"Lakhisarai, Bihar",ENT
1096,Dr. Nidhi Verma,Female,"Lakhisarai, Bihar",Pulmonology
1097,Dr. Amit Sinha,Female,"Lakhisarai, Bihar",Gastroenterology
1098,Dr. Seema Gupta,Female,"Lakhisarai, Bihar",Endocrinology
1099,Dr. Dinesh Kumar,Female,"Lakhisarai, Bihar",Psychiatry
1100,Dr. Pooja Singh,Female,"Lakhisarai, Bihar",Ophthalmology
1101,Dr. Rajesh Sharma,Female,"Lakhisarai, Bihar",Dentistry
